row_id,curve_id,curve_color,quantity,value,value_unit,z,a,ln_a,x_axis_source,y_axis_side,band_role,pixel_x,pixel_y,source_image,source_location,extraction_method,quality_state,qfuds_role,provenance_note,limitations
chen_fig5_red_entropy_density_upper_017,chen_fig5_red_entropy_density_upper,red,entropy_density(a),2.50987722e+11,k m^-3,0.05614465,0.94684000,-0.05462515,Figure 5 bottom redshift axis,right,upper_uncertainty,615,567,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_017,chen_fig5_red_entropy_density_lower,red,entropy_density(a),1.77206473e+11,k m^-3,0.05614465,0.94684000,-0.05462515,Figure 5 bottom redshift axis,right,lower_uncertainty,615,596,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_central_018,chen_fig5_blue_entropy_central,blue,S_BH(a),1.83394538e+85,k,0.06241703,0.94124998,-0.06054653,Figure 5 bottom redshift axis,left,central,635,1168,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_red_entropy_density_central_018,chen_fig5_red_entropy_density_central,red,entropy_density(a),2.01008580e+11,k m^-3,0.06241703,0.94124998,-0.06054653,Figure 5 bottom redshift axis,right,central,635,586,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_blue_entropy_upper_018,chen_fig5_blue_entropy_upper,blue,S_BH(a),2.55919982e+85,k,0.06241703,0.94124998,-0.06054653,Figure 5 bottom redshift axis,left,upper_uncertainty,635,1143,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_lower_018,chen_fig5_blue_entropy_lower,blue,S_BH(a),1.46210409e+85,k,0.06241703,0.94124998,-0.06054653,Figure 5 bottom redshift axis,left,lower_uncertainty,635,1185,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_upper_018,chen_fig5_red_entropy_density_upper,red,entropy_density(a),2.57085861e+11,k m^-3,0.06241703,0.94124998,-0.06054653,Figure 5 bottom redshift axis,right,upper_uncertainty,635,565,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_018,chen_fig5_red_entropy_density_lower,red,entropy_density(a),1.81511982e+11,k m^-3,0.06241703,0.94124998,-0.06054653,Figure 5 bottom redshift axis,right,lower_uncertainty,635,594,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_central_019,chen_fig5_blue_entropy_central,blue,S_BH(a),2.33121974e+85,k,0.06939014,0.93511242,-0.06708853,Figure 5 bottom redshift axis,left,central,656,1150,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_red_entropy_density_central_019,chen_fig5_red_entropy_density_central,red,entropy_density(a),2.04660431e+11,k m^-3,0.06939014,0.93511242,-0.06708853,Figure 5 bottom redshift axis,right,central,656,584,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_blue_entropy_upper_019,chen_fig5_blue_entropy_upper,blue,S_BH(a),3.25312696e+85,k,0.06939014,0.93511242,-0.06708853,Figure 5 bottom redshift axis,left,upper_uncertainty,656,1125,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_lower_019,chen_fig5_blue_entropy_lower,blue,S_BH(a),1.85855368e+85,k,0.06939014,0.93511242,-0.06708853,Figure 5 bottom redshift axis,left,lower_uncertainty,656,1167,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_upper_019,chen_fig5_red_entropy_density_upper,red,entropy_density(a),2.60190270e+11,k m^-3,0.06939014,0.93511242,-0.06708853,Figure 5 bottom redshift axis,right,upper_uncertainty,656,564,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_019,chen_fig5_red_entropy_density_lower,red,entropy_density(a),1.83703808e+11,k m^-3,0.06939014,0.93511242,-0.06708853,Figure 5 bottom redshift axis,right,lower_uncertainty,656,593,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_central_020,chen_fig5_blue_entropy_central,blue,S_BH(a),3.00309272e+85,k,0.07714229,0.92838246,-0.07431150,Figure 5 bottom redshift axis,left,central,677,1131,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_red_entropy_density_central_020,chen_fig5_red_entropy_density_central,red,entropy_density(a),2.09632976e+11,k m^-3,0.07714229,0.92838246,-0.07431150,Figure 5 bottom redshift axis,right,central,677,582,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
